Primary_Key	School Number	School Year	School Name	Official School Name	LEA Number	LEA Name	Name Prefix Description	Principal First Name	Principal Middle Name	Principal Last Name	Principal Name Suffix	Address Line1	Address Line2	City	State	Zip Code 5	Zip Code 4	Phone Office Area	Phone Office Exch	Phone Office Line	Phone Fax Area	Phone Fax Exch	Phone Fax Line 	Mailing Address Line1	Mailing Address Line2	Mailing City	Mailing State	Mailing Zip Code 5	Mailing Zip Code 4	URL School Address	Sch Operational Status	Sch Operational Status Desc	Opening Effective Date	Closing Date	School Type	School Type Desc	School Program Type	School Program Type Desc	Grade Level Current	Grade Level Approved	Grade Level First Year	Title I	School Calendar Type	School Calendar Description	Extended Hours	School Schedule Type	School Schedule Type Desc	School Designation Type	School Designation Desc	Virtual Status	SBE Region	SBE Region Names	Accreditation Status	Accreditation Status Desc	Federal School Number	College Board Number	School Membership	School Year For Sch Membership	School Teacher Count	School Year For Teachers	Cooperative Innovative HS	Cooperative MMYYYY SBE Approve	First Yr Est ADM	First Yr Est Paid Teacher FTE	Newly Constructed Facility	Occupancy Date	What Facility Will Sch Occupy	Share Space	Share Space Describe	New Sch Population From	List Of Closing Schools	County Code	County Description	Opening In School Year	Locale Type	Locale Type Desc	School Closings?	School Systartstatus	Record Created Timestamp	Record Created By	Last Changed Timestamp	Last Changed By
6503242019	650324	2019	Edwin A Alderman Elementary	Edwin A Alderman Elementary	650	New Hanover County Schools	Ms	Kate	-	Tayloe	-	2025 Independence Blvd	-	Wilmington	NC	28403	5467	910	350	2031	910	350	2035	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/alderman/	1	Open	30-JUN-90	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333001371	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	05-02-2017 10:41AM	crystal_buie
6503252019	650325	2019	Emma B Trask Middle	Emma B Trask Middle	650	New Hanover County Schools	Dr	Maggie	-	Rollison	-	2900 N College Rd	-	Wilmington	NC	28405	9803	910	350	2142	910	350	2144	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/trask	1	Open	30-JUN-90	-	R	Regular School	N	None	06:07:08	06:07:08	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333001372	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-05-2016 02:51PM	crystal_buie
6503262019	650326	2019	Emsley A Laney High	Emsley A Laney High	650	New Hanover County Schools	Mrs	Sharon	-	Dousharm	-	2700 N College Rd	-	Wilmington	NC	28405	8816	910	350	2089	910	350	2083	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/laney	1	Open	30-JUN-90	-	R	Regular School	N	None	09:10:11:12	09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	SA	SACS	370333001373	344349	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	08-31-2015 11:22AM	crystal_buie
6503272019	650327	2019	Eugene Ashley High	Eugene Ashley High	650	New Hanover County Schools	Mr	Patrick	-	McCarty	-	555 Halyburton Memorial Parkwy	-	Wilmington	NC	28412	-	910	790	2360	910	790	2356	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/ashley/	1	Open	30-JUN-01	-	R	Regular School	N	None	09:10:11:12	09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	SA	SACS	370333002595	344353	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-01-2015 12:17PM	crystal_buie
6503282019	650328	2019	Forest Hills Global Elementary	Forest Hills Global Elementary	650	New Hanover County Schools	Ms	Boni	-	Hall	-	602 Colonial Drive	-	Wilmington	NC	28403	-	910	251	6190	910	251	6054	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/fhills/	1	Open	30-JUN-90	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333001374	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-05-2016 02:27PM	crystal_buie
6503322019	650332	2019	The International School at Gregory	The International School at Gregory	650	New Hanover County Schools	Ms	Leigh Ann	-	Lampley	-	1106 Ann St	-	Wilmington	NC	28401	4723	910	251	6185	910	251	6023	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/gregory/	1	Open	30-JUN-90	-	R	Regular School	M	Magnet	KG:01:02:03:04:05:06:07:08	KG:01:02:03:04:05:06:07:08	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333001375	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	06-28-2018 10:23AM	crystal_buie
6503382019	650338	2019	Heyward C Bellamy Elem	Heyward C Bellamy Elem	650	New Hanover County Schools	Mr	Burt	-	Kilpatrick	-	70 Sanders Rd	-	Wilmington	NC	28412	2619	910	350	2039	910	350	2036	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/bellamy/	1	Open	30-JUN-90	-	R	Regular School	N	None	01:02:03:04:05	01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333002101	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	01-27-2016 12:24PM	crystal_buie
6503392019	650339	2019	Holly Tree Elementary	Holly Tree Elementary	650	New Hanover County Schools	Mrs	Laura	-	Holliday	-	3020 Web Trace	-	Wilmington	NC	28409	-	910	790	2250	910	790	2252	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/htree/	1	Open	30-JUN-97	-	R	Regular School	N	None	KG:01:02:03:04:05	-	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333002335	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	05-03-2010 05:21PM	ADMIN
6503402019	650340	2019	Isaac M Bear Early College High School	Isaac M Bear Early College High School	650	New Hanover County Schools	Dr	Steven	-	Sullivan	-	630 MacMillan Avenue	-	Wilmington	NC	28403	-	910	350	1387	910	350	1392	-	-	-	-	-	-	-	1	Open	02-JUL-06	-	R	Regular School	E	Early College	09:10:11:12	09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333002888	344304	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-01-2015 12:20PM	crystal_buie
6503412019	650341	2019	John J Blair Elementary	John J Blair Elementary	650	New Hanover County Schools	Mrs	Rebecca	-	Higgins-Opgrand	-	416 Edgewater Club Road	-	Wilmington	NC	28411	-	910	350	2045	910	350	2049	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/blair/	1	Open	30-JUN-90	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333001378	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-03-2017 12:32PM	crystal_buie
6503422019	650342	2019	John T Hoggard High	John T Hoggard High	650	New Hanover County Schools	Mrs	Mary	Paul	Beall	-	4305 Shipyard Blvd	-	Wilmington	NC	28403	6160	910	350	2072	910	350	2066	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/hoggard	1	Open	30-JUN-90	-	R	Regular School	N	None	09:10:11:12	09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	SA	SACS	370333001379	344348	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-05-2016 02:49PM	crystal_buie
6503432019	650343	2019	Holly Shelter Middle	Holly Shelter Middle School	650	New Hanover County Schools	Ms	Jayne 	-	Kiker	-	3921 Roger Haynes Dr	-	Castle Hayne	NC	28429	-	910	602	4046	-	-	-	-	-	-	-	-	-	http://www.nhcs.net/hollyshelter/home.php	1	Open	01-JUL-10	-	R	Regular School	N	None	06:07:08	06:07:08	06:07:08	-	T	Traditional	-	-	-	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333003210	-	-	-	-	-	N	-	890	55	Y	20-OCT-09	-	N	-	countywide	-	065	New Hanover	2011	13	City, Small	N	-	04-27-2010 02:00PM	nicola_lefler	06-03-2016 03:59PM	RON
6503452019	650345	2019	Lake Forest Academy	Lake Forest Academy	650	New Hanover County Schools	Mrs	Kristin	-	Jackson	-	1802 S 15th Street	-	Wilmington	NC	28401	-	910	772	2515	910	772	2516	-	-	-	-	-	-	-	1	Open	02-JAN-07	-	A	Alternative Education	N	None	KG:01:02:03:04:05:06:07:08	KG:01:02:03:04:05:06:07:08	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333002865	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-01-2015 12:16PM	crystal_buie
6503462019	650346	2019	Mary C Williams Elementary	Mary C Williams Elementary	650	New Hanover County Schools	Mrs	Amy	-	Oots	-	801 Silver Lake Rd	-	Wilmington	NC	28412	7715	910	350	2150	910	350	2168	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/williams/	1	Open	30-JUN-90	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333001382	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-21-2015 08:53AM	crystal_buie
6503482019	650348	2019	Murrayville Elementary	Murrayville Elementary	650	New Hanover County Schools	Mrs	Tim	-	Dominowski	-	225 Mabee Way	-	Wilmington	NC	28411	-	910	790	5067	910	790	5068	-	-	-	-	-	-	-	1	Open	02-JUL-05	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333002787	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	02-15-2017 04:33PM	crystal_buie
6503502019	650350	2019	M C S Noble Middle	M C S Noble Middle	650	New Hanover County Schools	Mr	Wade	-	Smith	-	6520 Market St	-	Wilmington	NC	28405	3753	910	350	2112	910	350	2109	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/noble	1	Open	30-JUN-90	-	R	Regular School	N	None	06:07:08	-	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333001381	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	05-03-2010 05:21PM	ADMIN
6503512019	650351	2019	Myrtle Grove Middle	Myrtle Grove Middle	650	New Hanover County Schools	Mrs	Cyndy	-	Bliss	-	901 Piner Rd	-	Wilmington	NC	28409	4207	910	350	2100	910	350	2104	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/mgms	1	Open	30-JUN-90	-	R	Regular School	N	None	06:07:08	06:07:08	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333002212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-03-2017 11:59AM	crystal_buie
6503522019	650352	2019	New Hanover High	New Hanover High	650	New Hanover County Schools	Dr	Rob	-	Morgan	-	1307 Market St	-	Wilmington	NC	28401	4331	910	251	6100	910	251	6114	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/nhhs	1	Open	30-JUN-90	-	R	Regular School	N	None	09:10:11:12	09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	SA	SACS	370333001384	344350	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-13-2015 11:49AM	crystal_buie
6503532019	650353	2019	Dr Hubert Eaton Sr Elem	Dr Hubert Eaton Sr Elem	650	New Hanover County Schools	Mrs	Heather	-	Byers	-	6701 Gordon Road	-	Wilmington	NC	28405	-	910	397	1544	910	397	1546	-	-	-	-	-	-	http://www.nhcs.k12.nc.us/eaton/	1	Open	30-JUN-97	-	R	Regular School	N	None	KG:01:02:03:04:05	-	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333002336	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	01-09-2014 04:36PM	crystal_buie
6503542019	650354	2019	J. C. Roe Center	J.C. Roe Center	650	New Hanover County Schools	Mr	Glen	-	Locklear	-	2875 Worth Drive	-	Wilmington	NC	28412	-	910	395	4472	910	251	6022	-	-	-	-	-	-	http://www.nhcs.net/roe/	1	Open	30-JUN-90	-	A	Alternative Education	N	None	06:07:08:09:10:11:12	06:07:08:09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	SA	SACS	370333002213	344359	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	07-18-2017 12:08PM	crystal_buie
6503552019	650355	2019	Career Readiness Academy at Mosley PLC	Mary Sidberry Mosley PLC	650	New Hanover County Schools	Mr	Adrian	-	Pearson	-	3702 Princess Place Drive	-	Wilmington	NC	28405	-	910	251	6161	910	251	6022	-	-	-	-	-	-	http://www.nhcs.net/mosleyplc/	1	Open	01-JUL-08	-	A	Alternative Education	N	None	P3:PK:06:07:08:09:10:11:12	P3:PK:06:07:08:09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	2	Southeast	-	-	370333003138	344351	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	065	New Hanover	-	13	City, Small	-	1	04-23-2010 02:49PM	EDDIE	03-19-2018 02:06PM	crystal_buie
